X,Y,id,messt_id,icon_url
7.52192264621593,47.0919946894158,,"1",./0.png
7.78911744101236,47.2548648167286,,"2",./0.png
7.85984686346906,47.0953393723589,,"3",./0.png
7.6523319602093,46.9663454159971,,"5",./0.png
7.91184632861577,46.8874834500742,,"6",./0.png
6.60913227432896,47.3153896193994,,"8",./0.png
